,ArrM1,ArrM2,ArrM3,ArrAvg,ArrStd,ArrCv,ArrSkewness,SrvM1,SrvM2,SrvM3,SrvAvg,SrvStd,SrvCv,SrvSkewness,Rho,NetSize,Capacity,NumPackets,DelayAvg,DelayStd,DeliveryProb
27,3.4561447114865143,98.50446135434503,37298.958967245024,3.4561447114865143,9.30373715705731,2.691940857145331,45.149592215882585,0.5184217067229772,0.6554291238845702,12.523379679274097,0.5184217067229772,0.6218263888602715,1.1994605565244,49.00456271612055,0.15,8.0,10.0,100000.0,5.008883737923611,2.805913061056406,0.998839976799536
28,3.4561447114865143,98.50446135434503,34850.86916150179,3.4561447114865143,9.30373715705731,2.691940857145331,42.10972196020552,0.5184217067229772,0.6554291238845702,10.297380701951546,0.5184217067229772,0.6218263888602715,1.1994605565244,39.74655550233168,0.15,9.0,10.0,100000.0,5.669382982950579,3.0012224499584366,0.998359983599836
29,3.4561447114865143,98.50446135434503,31955.682075717876,3.4561447114865143,9.30373715705731,2.691940857145331,38.51467692303094,0.5184217067229772,0.6554291238845702,1.8969890483062823,0.5184217067229772,0.6218263888602715,1.1994605565244,4.809034272360985,0.15,10.0,10.0,100000.0,6.527301655013209,2.640566514589464,0.999979998799928
30,3.4561447114865143,98.50446135434503,73353.9096712684,3.4561447114865143,9.30373715705731,2.691940857145331,89.92016066395814,0.5184217067229772,0.6554291238845702,4.177334102812732,0.5184217067229772,0.6218263888602715,1.1994605565244,14.293068712458304,0.15,11.0,10.0,100000.0,6.973614950726218,3.1676671442018995,0.9990699627985119
31,3.4561447114865143,98.50446135434503,61370.4201752085,3.4561447114865143,9.30373715705731,2.691940857145331,75.0398841345473,0.5184217067229772,0.6554291238845702,4.458270957598104,0.5184217067229772,0.6218263888602715,1.1994605565244,15.461494868408533,0.15,12.0,10.0,100000.0,7.665318958920021,3.458710254728868,0.9985899576987309
32,3.4561447114865143,98.50446135434503,25771.342648915197,3.4561447114865143,9.30373715705731,2.691940857145331,30.8353877766751,0.5184217067229772,0.6554291238845702,20.90532723466163,0.5184217067229772,0.6218263888602715,1.1994605565244,83.86537429956333,0.15,13.0,10.0,100000.0,8.232250747576694,5.87263399370021,0.996339926798536
33,3.4561447114865143,98.50446135434503,64094.73073560477,3.4561447114865143,9.30373715705731,2.691940857145331,78.42274640550932,0.5184217067229772,0.6554291238845702,22.89897561528599,0.5184217067229772,0.6218263888602715,1.1994605565244,92.15702729563941,0.15,14.0,10.0,100000.0,8.651427353997027,3.3170650212797055,0.9988099404970249
34,3.4561447114865143,98.50446135434503,18085.98205322454,3.4561447114865143,9.30373715705731,2.691940857145331,21.292233344928345,0.5184217067229772,0.6554291238845702,23.32755799679975,0.5184217067229772,0.6218263888602715,1.1994605565244,93.93951633547255,0.15,15.0,10.0,100000.0,9.52807452036055,4.3227425162872875,0.9974298714935746
35,3.4561447114865143,98.50446135434503,59516.1027748511,3.4561447114865143,9.30373715705731,2.691940857145331,72.73731978551618,0.5184217067229772,0.6554291238845702,14.452646318205822,0.5184217067229772,0.6218263888602715,1.1994605565244,57.02844980794468,0.15,16.0,10.0,100000.0,9.922761509479129,3.637564062665743,0.9982999319972798
36,3.4561447114865143,98.50446135434503,60961.563583075134,3.4561447114865143,9.30373715705731,2.691940857145331,74.53219402025985,0.5184217067229772,0.6554291238845702,7.405539579611887,0.5184217067229772,0.6218263888602715,1.1994605565244,27.719287635410076,0.15,17.0,10.0,100000.0,10.80605430944074,4.64290719841512,0.9967699030970929
37,3.4561447114865143,98.50446135434503,2910.9280276592617,3.4561447114865143,9.30373715705731,2.691940857145331,2.4488905670667402,0.5184217067229772,0.6554291238845702,1.0064299367848895,0.5184217067229772,0.6218263888602715,1.1994605565244,1.1051679351502743,0.15,18.0,10.0,100000.0,17.032361018596635,5.93150745836815,0.8011680116801168
38,3.4561447114865143,98.50446135434503,37313.138219109445,3.4561447114865143,9.30373715705731,2.691940857145331,45.16719903973736,0.5184217067229772,0.6554291238845702,19.966826995617684,0.5184217067229772,0.6218263888602715,1.1994605565244,79.96211914458468,0.15,19.0,10.0,100000.0,11.873228234981735,4.933245027240548,0.9966198985969579
39,3.4561447114865143,98.50446135434503,19071.53648755044,3.4561447114865143,9.30373715705731,2.691940857145331,22.516027342693214,0.5184217067229772,0.6554291238845702,23.626353577806235,0.5184217067229772,0.6218263888602715,1.1994605565244,95.18221755527883,0.15,20.0,10.0,100000.0,12.742322312762072,6.039708388059516,0.9953299065981319
40,3.4561447114865143,98.50446135434503,32099.14954665655,3.4561447114865143,9.30373715705731,2.691940857145331,38.69282500262367,0.691228942297303,1.1652073313503475,37.701329959022814,0.691228942297303,0.8291018518136956,1.1994605565244,63.06987315212076,0.20000000000000004,1.0,10.0,100000.0,0.9057758804229623,1.472501519579807,0.999589995899959
41,3.4561447114865143,98.50446135434503,45589.13381944172,3.4561447114865143,9.30373715705731,2.691940857145331,55.44376356876061,0.691228942297303,1.1652073313503475,20.940015852143528,0.691228942297303,0.8291018518136956,1.1994605565244,33.660591989460514,0.20000000000000004,2.0,10.0,100000.0,1.799825061360374,1.8393286596116605,0.999469994699947
42,3.4561447114865143,98.50446135434503,10856.406024275271,3.4561447114865143,9.30373715705731,2.691940857145331,12.31504097232801,0.691228942297303,1.1652073313503475,25.969436655147472,0.691228942297303,0.8291018518136956,1.1994605565244,42.48517755224575,0.20000000000000004,3.0,10.0,100000.0,2.8893442066768453,2.6233966693620503,0.998229982299823
43,3.4561447114865143,98.50446135434503,4060.6428554899126,3.4561447114865143,9.30373715705731,2.691940857145331,3.876527698447304,0.691228942297303,1.1652073313503475,14.187383204415166,0.691228942297303,0.8291018518136956,1.1994605565244,21.812471319512824,0.20000000000000004,4.0,10.0,100000.0,7.217920033106882,4.659180057671766,0.95999599959996
44,3.4561447114865143,98.50446135434503,57157.96448249413,3.4561447114865143,9.30373715705731,2.691940857145331,69.80914515855116,0.691228942297303,1.1652073313503475,53.25676263258435,0.691228942297303,0.8291018518136956,1.1994605565244,90.36332342615647,0.20000000000000004,5.0,10.0,100000.0,4.4222542108676715,4.0915861092479044,0.998419984199842
45,3.4561447114865143,98.50446135434503,41750.91232235926,3.4561447114865143,9.30373715705731,2.691940857145331,50.677722986299635,0.691228942297303,1.1652073313503475,7.478017645290052,0.691228942297303,0.8291018518136956,1.1994605565244,10.040266771994958,0.20000000000000004,6.0,10.0,100000.0,5.544686743491861,3.2446676541997346,0.999059990599906
46,3.4561447114865143,98.50446135434503,21407.755530639108,3.4561447114865143,9.30373715705731,2.691940857145331,25.416984147125266,0.691228942297303,1.1652073313503475,41.41521914137324,0.691228942297303,0.8291018518136956,1.1994605565244,69.58623639632954,0.20000000000000004,7.0,10.0,100000.0,6.33778113480066,3.552089698848654,0.9982399119955998
47,3.4561447114865143,98.50446135434503,16635.558886338724,3.4561447114865143,9.30373715705731,2.691940857145331,19.49119719306114,0.691228942297303,1.1652073313503475,3.661896018434679,0.691228942297303,0.8291018518136956,1.1994605565244,3.344527216047121,0.20000000000000004,8.0,10.0,100000.0,7.833487291821671,3.336155895708215,1.0
48,3.4561447114865143,98.50446135434503,46699.118180656274,3.4561447114865143,9.30373715705731,2.691940857145331,56.8220661277627,0.691228942297303,1.1652073313503475,20.299935311199835,0.691228942297303,0.8291018518136956,1.1994605565244,32.53751127661624,0.20000000000000004,9.0,10.0,100000.0,8.104279653737711,4.810105420032492,0.9961897713862832
49,3.4561447114865143,98.50446135434503,10402.111620610745,3.4561447114865143,9.30373715705731,2.691940857145331,11.750929295631954,0.691228942297303,1.1652073313503475,14.230171316441666,0.691228942297303,0.8291018518136956,1.1994605565244,21.887547033086516,0.20000000000000004,10.0,10.0,100000.0,9.887727251237083,5.022586697059931,0.9943996079725581
50,3.4561447114865143,98.50446135434503,11561.147909758829,3.4561447114865143,9.30373715705731,2.691940857145331,13.190141179267043,0.691228942297303,1.1652073313503475,51.65829051808913,0.691228942297303,0.8291018518136956,1.1994605565244,87.55865575236305,0.20000000000000004,11.0,10.0,100000.0,10.393283523347067,4.585557900561783,0.997239972399724
51,3.4561447114865143,98.50446135434503,63177.61288506957,3.4561447114865143,9.30373715705731,2.691940857145331,77.28393227040203,0.691228942297303,1.1652073313503475,4.803840070092462,0.691228942297303,0.8291018518136956,1.1994605565244,5.348174034732268,0.20000000000000004,12.0,10.0,100000.0,11.218920236803626,4.241170606394732,0.9997399817987259
52,3.4561447114865143,98.50446135434503,17373.06228260254,3.4561447114865143,9.30373715705731,2.691940857145331,20.40697840031246,0.691228942297303,1.1652073313503475,10.686423696379597,0.691228942297303,0.8291018518136956,1.1994605565244,15.66971295018849,0.20000000000000004,13.0,10.0,100000.0,12.35656062318046,5.301214176539802,0.9948996939816389
53,3.4561447114865143,98.50446135434503,63809.3800594263,3.4561447114865143,9.30373715705731,2.691940857145331,78.06841747896534,0.691228942297303,1.1652073313503475,7.806064059866847,0.691228942297303,0.8291018518136956,1.1994605565244,10.615854651272986,0.20000000000000004,14.0,10.0,100000.0,12.912919461702636,5.077405198100775,0.9980998669906893
54,3.4561447114865143,98.50446135434503,80983.97140330452,3.4561447114865143,9.30373715705731,2.691940857145331,99.39464875413451,0.691228942297303,1.1652073313503475,25.96219428648127,0.691228942297303,0.8291018518136956,1.1994605565244,42.472470144280614,0.20000000000000004,15.0,10.0,100000.0,13.476996334967945,7.49956481270602,0.9923797713931418
55,3.4561447114865143,98.50446135434503,41604.76071972043,3.4561447114865143,9.30373715705731,2.691940857145331,50.49624193579281,0.691228942297303,1.1652073313503475,47.182396262747815,0.691228942297303,0.8291018518136956,1.1994605565244,79.70528388842054,0.20000000000000004,16.0,10.0,100000.0,14.31109463120603,7.52814811049479,0.994269885397708
56,3.4561447114865143,98.50446135434503,78654.60358081802,3.4561447114865143,9.30373715705731,2.691940857145331,96.50219932621893,0.691228942297303,1.1652073313503475,56.732453421229444,0.691228942297303,0.8291018518136956,1.1994605565244,96.46174548220392,0.20000000000000004,17.0,10.0,100000.0,14.973403284781591,7.166070018239251,0.9959998399935998
57,3.4561447114865143,98.50446135434503,31062.525670596857,3.4561447114865143,9.30373715705731,2.691940857145331,37.40561646976438,0.691228942297303,1.1652073313503475,32.82646317374479,0.691228942297303,0.8291018518136956,1.1994605565244,54.516466957083004,0.20000000000000004,18.0,10.0,100000.0,16.139696420571592,5.465557883842297,0.9962797767866072
58,3.4561447114865143,98.50446135434503,75712.8088510877,3.4561447114865143,9.30373715705731,2.691940857145331,92.84928010886213,0.691228942297303,1.1652073313503475,48.30497550501644,0.691228942297303,0.8291018518136956,1.1994605565244,81.67495335184849,0.20000000000000004,19.0,10.0,100000.0,16.774332567487903,7.6225488634381025,0.9951998559956798
59,3.4561447114865143,98.50446135434503,33551.23939303044,3.4561447114865143,9.30373715705731,2.691940857145331,40.4959307229314,0.691228942297303,1.1652073313503475,13.735910291288672,0.691228942297303,0.8291018518136956,1.1994605565244,21.020320193724128,0.20000000000000004,20.0,10.0,100000.0,18.37832954190471,6.541395746396427,0.9935398707974159
60,3.4561447114865143,98.50446135434503,37227.5849744874,3.4561447114865143,9.30373715705731,2.691940857145331,45.06096487994752,0.8640361778716288,1.8206364552349177,74.43719743233238,0.8640361778716288,1.0363773147671194,1.1994605565244,63.79016003982068,0.25000000000000006,1.0,10.0,100000.0,1.2426967713055068,3.1441975382096445,0.998419984199842
61,3.4561447114865143,98.50446135434503,68569.00478421485,3.4561447114865143,9.30373715705731,2.691940857145331,83.97859348440693,0.8640361778716288,1.8206364552349177,14.513874346263071,0.8640361778716288,1.0363773147671194,1.1994605565244,9.957951840147704,0.25000000000000006,2.0,10.0,100000.0,2.4510092509500288,2.476774587611024,0.999339993399934
62,3.4561447114865143,98.50446135434503,66372.28893622517,3.4561447114865143,9.30373715705731,2.691940857145331,81.25086219333573,0.8640361778716288,1.8206364552349177,97.2758933107175,0.8640361778716288,1.0363773147671194,1.1994605565244,84.30733712908759,0.25000000000000006,3.0,10.0,100000.0,3.580606482455983,3.585043551573808,0.998369983699837
63,3.4561447114865143,98.50446135434503,57284.36849402173,3.4561447114865143,9.30373715705731,2.691940857145331,69.96610500289165,0.8640361778716288,1.8206364552349177,106.3843442180574,0.8640361778716288,1.0363773147671194,1.1994605565244,92.48992781946288,0.25000000000000006,4.0,10.0,100000.0,4.686140760753699,2.9889766414249244,0.99919997599928
64,3.4561447114865143,98.50446135434503,13876.783556135513,3.4561447114865143,9.30373715705731,2.691940857145331,16.06553893138052,0.8640361778716288,1.8206364552349177,64.26360233836047,0.8640361778716288,1.0363773147671194,1.1994605565244,54.650695453531945,0.25000000000000006,5.0,10.0,100000.0,6.382383818607215,5.383855695944643,0.997009970099701
65,3.4561447114865143,98.50446135434503,51582.4550530858,3.4561447114865143,9.30373715705731,2.691940857145331,62.88585940533112,0.8640361778716288,1.8206364552349177,57.52492237019347,0.8640361778716288,1.0363773147671194,1.1994605565244,48.59699208136927,0.25000000000000006,6.0,10.0,100000.0,7.106302844995495,4.003125643653347,0.99779995599912
66,3.4561447114865143,98.50446135434503,12493.97012275472,3.4561447114865143,9.30373715705731,2.691940857145331,14.348455916115581,0.8640361778716288,1.8206364552349177,84.24635832178598,0.8640361778716288,1.0363773147671194,1.1994605565244,72.6022346056238,0.25000000000000006,7.0,10.0,100000.0,8.975465321924617,5.159852372658893,0.996709901297039
67,3.4561447114865143,98.50446135434503,65630.91793286674,3.4561447114865143,9.30373715705731,2.691940857145331,80.33027845647949,0.8640361778716288,1.8206364552349177,7.112525223812142,0.8640361778716288,1.0363773147671194,1.1994605565244,3.308938627947019,0.25000000000000006,8.0,10.0,100000.0,10.159820741778363,4.275728557540559,0.999959998399936
68,3.4561447114865143,98.50446135434503,4050.1718876403756,3.4561447114865143,9.30373715705731,2.691940857145331,3.863525567708765,0.8640361778716288,1.8206364552349177,10.916035014603791,0.8640361778716288,1.0363773147671194,1.1994605565244,6.72582741853197,0.25000000000000006,9.0,10.0,100000.0,17.961966552371123,8.505078468684097,0.9339893398933989
69,3.4561447114865143,98.50446135434503,63414.62374576187,3.4561447114865143,9.30373715705731,2.691940857145331,77.5782361247789,0.8640361778716288,1.8206364552349177,28.053993727226814,0.8640361778716288,1.0363773147671194,1.1994605565244,22.121738626763964,0.25000000000000006,10.0,10.0,100000.0,12.188764858373407,6.753098031579195,0.9928095685741144
70,3.4561447114865143,98.50446135434503,23521.654643760176,3.4561447114865143,9.30373715705731,2.691940857145331,28.0418792888,0.8640361778716288,1.8206364552349177,18.404024096724708,0.8640361778716288,1.0363773147671194,1.1994605565244,13.452673769937352,0.25000000000000006,11.0,10.0,100000.0,14.073286793798655,6.593187436415334,0.9934298685973719
71,3.4561447114865143,98.50446135434503,13750.31749470898,3.4561447114865143,9.30373715705731,2.691940857145331,15.90850203772521,0.8640361778716288,1.8206364552349177,79.65716590843736,0.8640361778716288,1.0363773147671194,1.1994605565244,68.47952663916301,0.25000000000000006,12.0,10.0,100000.0,15.18598549596288,8.927832479978374,0.9933896033762025
72,3.4561447114865143,98.50446135434503,23492.281952717156,3.4561447114865143,9.30373715705731,2.691940857145331,28.005406292743487,0.8640361778716288,1.8206364552349177,70.21896275931685,0.8640361778716288,1.0363773147671194,1.1994605565244,60.00070252214103,0.25000000000000006,13.0,10.0,100000.0,16.01985114338932,8.72956487011619,0.9916194133589351
73,3.4561447114865143,98.50446135434503,28052.849200293414,3.4561447114865143,9.30373715705731,2.691940857145331,33.6684063560574,0.8640361778716288,1.8206364552349177,84.96858159478033,0.8640361778716288,1.0363773147671194,1.1994605565244,73.25104497855054,0.25000000000000006,14.0,10.0,100000.0,16.94238271728902,8.918022599763997,0.9937198115943479
74,3.4561447114865143,98.50446135434503,69946.54375840799,3.4561447114865143,9.30373715705731,2.691940857145331,85.68912703749051,0.8640361778716288,1.8206364552349177,79.58802623077538,0.8640361778716288,1.0363773147671194,1.1994605565244,68.41741490484861,0.25000000000000006,15.0,10.0,100000.0,17.820487411582217,8.956608921453109,0.9923796189809491
75,3.4561447114865143,98.50446135434503,40151.35003717,3.4561447114865143,9.30373715705731,2.691940857145331,48.69149609158266,0.8640361778716288,1.8206364552349177,50.49189413410676,0.8640361778716288,1.0363773147671194,1.1994605565244,42.27886049618663,0.25000000000000006,16.0,10.0,100000.0,19.349591241667156,8.613944572301465,0.9901990199019902
76,3.4561447114865143,98.50446135434503,68680.61944033035,3.4561447114865143,9.30373715705731,2.691940857145331,84.11718892009199,0.8640361778716288,1.8206364552349177,28.923298473212427,0.8640361778716288,1.0363773147671194,1.1994605565244,22.902679864078962,0.25000000000000006,17.0,10.0,100000.0,20.696845331099915,8.298163730122594,0.9900495024751238
77,3.4561447114865143,98.50446135434503,70410.25536096534,3.4561447114865143,9.30373715705731,2.691940857145331,86.26493234680531,0.8640361778716288,1.8206364552349177,24.358612083263598,0.8640361778716288,1.0363773147671194,1.1994605565244,18.801986920915663,0.25000000000000006,18.0,10.0,100000.0,22.05883195423449,8.388610194396241,0.990079900799008
78,3.4561447114865143,98.50446135434503,4722.380988006066,3.4561447114865143,9.30373715705731,2.691940857145331,4.698228790198073,0.8640361778716288,1.8206364552349177,38.805109440023294,0.8640361778716288,1.0363773147671194,1.1994605565244,31.780019737088136,0.25000000000000006,19.0,10.0,100000.0,31.324174265811866,12.583980920690717,0.9643978638718324
79,3.4561447114865143,98.50446135434503,15698.234682091559,3.4561447114865143,9.30373715705731,2.691940857145331,18.327292191809736,0.8640361778716288,1.8206364552349177,113.35627634416699,0.8640361778716288,1.0363773147671194,1.1994605565244,98.7531736215631,0.25000000000000006,20.0,10.0,100000.0,24.68992226850038,7.427560796543036,0.9976098804940247
80,3.4561447114865143,98.50446135434503,54934.727180817856,3.4561447114865143,9.30373715705731,2.691940857145331,67.04848134269673,1.0368434134459543,2.621716495538281,34.19456449309734,1.0368434134459543,1.243652777720543,1.1994605565244,14.696438769939851,0.3,1.0,10.0,100000.0,1.5728993591424802,2.24338525777401,0.999219984399688
81,3.4561447114865143,98.50446135434503,34027.61730660375,3.4561447114865143,9.30373715705731,2.691940857145331,41.087464189773875,1.0368434134459543,2.621716495538281,131.38472581479823,1.0368434134459543,1.243652777720543,1.1994605565244,65.22359667703165,0.3,2.0,10.0,100000.0,3.103413332466314,3.1680058960843818,0.999139991399914
82,3.4561447114865143,98.50446135434503,64517.55806794101,3.4561447114865143,9.30373715705731,2.691940857145331,78.94778442815081,1.0368434134459543,2.621716495538281,33.533070556111326,1.0368434134459543,1.243652777720543,1.1994605565244,14.3525417318637,0.3,3.0,10.0,100000.0,4.797349131701361,4.24926413730413,0.9969499389987799
