Id,Id,ArrM1,ArrM2,ArrM3,ArrAvg,ArrStd,ArrCv,ArrSkewness,SrvM1,SrvM2,SrvM3,SrvAvg,SrvStd,SrvCv,SrvSkewness,Rho,NetSize,Capacity,NumPackets,DelayAvg,DelayStd,DeliveryProb
0,,10.21535380954444,5776.177656895627,29160018.540300738,10.21535380954444,75.31151441473908,7.3723843362501835,67.85645419498431,0.9812816864620059,55.80201400543469,14900.316261370224,0.9812816864620059,7.4053426833097316,7.546602352286392,36.2911819857296,0.43998641472273375,20.0,10.0,1000000.0,748.8485138847121,1646.6964552035063,0.016898008449004243
1,,36.734177490029815,84495.28379698865,1589300219.6291506,36.734177490029815,288.35028004342155,7.849645745346659,65.90525993455908,0.9472035653297097,22.901393636736927,12631.569643951876,0.9472035653297097,4.6908633579079675,4.952328654163307,121.7627575765012,0.33788382863903044,15.0,6.0,1000000.0,37.3213052228133,223.7375763903096,0.7966961072947334
2,,40.93260943043919,72744.26242629958,1943913400.5521572,40.93260943043919,266.58729135409794,6.512834023131018,102.13840347546052,0.5624956881352824,9.889960803458372,2363.821954883581,0.5624956881352824,3.094116902168951,5.500694436300824,79.24892138046577,0.1423092927300048,11.0,10.0,1000000.0,27.537158312469163,191.17334917966136,0.8989695340501792
3,,24.237311514263048,25889.667155483432,152036502.9354271,24.237311514263048,159.06671520479702,6.562886115120081,37.31482131715739,0.9087566203364819,48.88198707408272,20768.633459640074,0.9087566203364819,6.932254213391005,7.6282846894961,61.947012266301684,0.36447742340516054,15.0,10.0,1000000.0,90.85189075208636,567.8067515890808,0.47760199833472106
4,,39.024067181155765,50698.305890123236,762826719.5809385,39.024067181155765,221.75533380454206,5.682527471447798,69.41918589013116,0.7587236440227455,26.445836959010038,7773.539921430242,0.7587236440227455,5.08627323204435,6.703723117256473,58.62635047688824,0.24486756658538153,17.0,7.0,1000000.0,62.651336223501346,349.0455593474358,0.5830913197805744
5,,13.77710504190809,4270.211491493205,35032881.14585971,13.77710504190809,63.878031185670054,4.63653510598647,133.74974723931544,0.8019924006814731,20.337391595749146,12210.348742039503,0.8019924006814731,4.437814753344073,5.533487286878467,139.15971392807106,0.6584950941407841,15.0,9.0,1000000.0,48.84652749158997,250.64113009796037,0.5891616489115331
6,,29.894896414148626,26014.683453619495,208567313.53577715,29.894896414148626,158.49598929312634,5.301774158953551,51.81056802572189,0.8444664329198787,35.00689367149641,6067.942531843451,0.8444664329198787,5.85608829468682,6.93466083007995,29.77911442975394,0.2633876653979564,19.0,8.0,1000000.0,279.24194025405086,810.5502572875157,0.19707467282525015
7,,14.071156151655098,7277.11619695713,59391566.203701094,14.071156151655098,84.13749913987739,5.979430420149296,99.20756624600835,0.8290693737206747,22.15888477528319,1409.11214249395,0.8290693737206747,4.633738096703524,5.589083668485259,13.620376435489964,0.3517216375504178,11.0,9.0,1000000.0,177.29984656170765,233.57706277514475,0.21471927162367221
8,,16.17974668615109,12488.536503342837,140966507.75935903,16.17974668615109,110.57464583038383,6.834139493977937,103.82546871161276,0.7067276197472206,13.23343418320679,4989.72824238818,0.7067276197472206,3.5684688950155103,5.0492846116469385,109.20537159281726,0.521676767999457,17.0,7.0,1000000.0,62.655801879732046,485.664497379195,0.4913554633471646
9,,21.1185972122278,22446.85694482167,234626753.19432655,21.1185972122278,148.3268748292411,7.023519286752573,71.46817308063672,0.726013816589434,11.11049615936428,2836.0918820038983,0.726013816589434,3.253213810601068,4.480925481395878,81.69192398684964,0.45085496360333494,20.0,7.0,1000000.0,57.674397745021025,264.12308959030344,0.47941936766752835
10,,39.00928182614929,65703.1787899826,136399557.58698967,39.00928182614929,253.34059035494226,6.494366942821264,7.923186960482435,0.6517612896920115,12.365196906071342,1104.3338102561179,0.6517612896920115,3.4554889852711654,5.301770816895323,26.192723491058103,0.08363069293129727,6.0,6.0,1000000.0,12.340997589337396,44.79605901479667,0.8003169572107766
11,,17.884791830380124,13558.040397887504,176422779.98935953,17.884791830380124,115.05726669390106,6.433246066552379,115.3576353798458,0.7321907116869941,11.44895842664588,4978.632438533493,0.7321907116869941,3.303461092303824,4.511749520411874,137.42697857313937,0.30822951584994657,8.0,6.0,1000000.0,9.874997254118624,30.24413013717788,0.9669071168290325
12,,49.84259422080124,54943.232492271025,1344425464.1801648,49.84259422080124,229.03918506144657,4.595250079616837,111.23099092612361,0.6654355284600453,15.435685593895016,6201.7101446000515,0.6654355284600453,3.8720641977320205,5.818841994644881,106.3070427789686,0.053776178552070814,4.0,9.0,1000000.0,4.647696328619826,45.88099082668807,0.9937597503900156
13,,29.894565276650585,37972.41519313593,217898258.93608144,29.894565276650585,192.5583811732328,6.441250420979769,30.049241769836986,0.6027441912599674,15.386986006100225,3217.0065021010323,0.6027441912599674,3.8760399180094356,6.430654951492805,54.77399112310836,0.2635655699714344,18.0,10.0,1000000.0,72.03148778411584,328.5460278289924,0.6154763933867393
14,,47.95946956141645,107357.49389504308,1070305398.4963037,47.95946956141645,324.12556698667055,6.758322599285599,30.984561654062254,0.7836715118864808,17.775957389005537,2152.349321208419,0.7836715118864808,4.142682265207301,5.286248386437954,29.69958612735041,0.03327936716280894,2.0,8.0,1000000.0,2.8707979036463938,17.51262684456044,0.9978927052150622
15,,30.455402981094295,31106.237777881885,602301982.2734358,30.455402981094295,173.72019516205086,5.70408460101121,114.35368301086828,0.6349344710769395,15.06501014935386,2005.157235641977,0.6349344710769395,3.8290819221834504,6.030672607346048,35.214119009294556,0.25530074559176835,18.0,9.0,1000000.0,57.359517987491486,212.29608858803329,0.4670733895567917
